0.000000000000000000e+00,5.664000000000000000e+03
1.000000000000000000e+00,6.991000000000000000e+03
2.000000000000000000e+00,4.259000000000000000e+03
4.000000000000000000e+00,2.626000000000000000e+03
8.000000000000000000e+00,1.819000000000000000e+03
1.600000000000000000e+01,1.497000000000000000e+03
3.200000000000000000e+01,1.290000000000000000e+03
