0.000000000000000000e+00,4.937000000000000000e+03
1.000000000000000000e+00,5.999000000000000000e+03
2.000000000000000000e+00,3.188000000000000000e+03
4.000000000000000000e+00,1.696000000000000000e+03
8.000000000000000000e+00,9.920000000000000000e+02
1.600000000000000000e+01,6.710000000000000000e+02
3.200000000000000000e+01,5.500000000000000000e+02
