0.000000000000000000e+00,7.833800000000000000e+04
1.000000000000000000e+00,9.500000000000000000e+04
2.000000000000000000e+00,5.042100000000000000e+04
4.000000000000000000e+00,2.760300000000000000e+04
8.000000000000000000e+00,1.644200000000000000e+04
1.600000000000000000e+01,1.079700000000000000e+04
3.200000000000000000e+01,8.207000000000000000e+03
