0.000000000000000000e+00,1.754000000000000000e+03
1.000000000000000000e+00,1.904000000000000000e+03
2.000000000000000000e+00,9.970000000000000000e+02
4.000000000000000000e+00,5.400000000000000000e+02
8.000000000000000000e+00,3.070000000000000000e+02
1.600000000000000000e+01,2.120000000000000000e+02
3.200000000000000000e+01,1.530000000000000000e+02
