0.000000000000000000e+00,7.313270000000000000e+05
1.000000000000000000e+00,7.252490000000000000e+05
2.000000000000000000e+00,3.971820000000000000e+05
4.000000000000000000e+00,2.205820000000000000e+05
8.000000000000000000e+00,1.172590000000000000e+05
1.600000000000000000e+01,6.355500000000000000e+04
3.200000000000000000e+01,3.748900000000000000e+04
