0.000000000000000000e+00,4.836790000000000000e+05
1.000000000000000000e+00,4.935410000000000000e+05
2.000000000000000000e+00,2.588770000000000000e+05
4.000000000000000000e+00,1.393620000000000000e+05
8.000000000000000000e+00,7.738300000000000000e+04
1.600000000000000000e+01,4.316400000000000000e+04
3.200000000000000000e+01,2.910900000000000000e+04
