0.000000000000000000e+00,9.584300579999999172e+02
1.000000000000000000e+00,1.052607124999999996e+03
2.000000000000000000e+00,6.266416859999999360e+02
4.000000000000000000e+00,3.919081400000000031e+02
8.000000000000000000e+00,2.747936479999999619e+02
1.600000000000000000e+01,3.168725539999999796e+02
3.200000000000000000e+01,4.494584029999999757e+02
